fetch_time,page_save_time,page_parse_time,links_score_time,link_count,page_id
0.35528566700008923,0.6619770039999366,0.048431327999878704,1.211477536000075,96,15620
0.3468028029999459,0.6371343859998433,0.052025418000084755,1.2737082520000058,97,14089
0.43426427899999,0.5474314000000504,0.21182261600006314,1.160691062000069,91,13057
0.376926899999944,0.6658468230000381,0.05523382599994875,1.3070234280000932,100,14368
0.647242143000085,0.6381641410000611,0.04947826299985536,1.1734798610000325,95,15232
0.43642833400008385,0.655513793999944,0.05154532599999584,1.5932343590000073,134,16225
0.3504501509999045,0.531264014000044,0.21197093999990102,1.1567293769999196,92,13260
0.4220192400000542,0.6381551340000442,0.061831539999957386,1.3183618430000479,100,14020
0.5374599520000629,0.612095581000176,0.05083450400002221,1.1419007370000145,93,13012
0.34102064000012433,0.6330435619997843,0.04851207199999408,1.169212606999963,95,16676
0.3293879640000341,0.6561736529999962,0.056428263000043444,1.2202550209999572,95,16653
0.48702141700005086,0.8287329740001042,0.051531600000089384,1.3867694049999955,100,16641
0.4602135449999878,0.6861904360000608,0.05678052600001138,1.1646362379999573,93,16749
0.5620707020000282,0.549423729999944,0.051023574000055305,1.1644151469999997,90,16733
0.39808645399989473,0.6348360209999555,0.05168898199985961,1.3225728489999256,100,16761
0.503058676000137,0.7330446080000002,0.05844714400018347,1.1284878740000295,92,16742
0.5668268480001188,0.7498536829998557,0.10087419899991801,1.2550012389999665,97,17232
0.3472216039999694,0.6479893630000788,0.05443200700005946,1.2631166849998863,97,16681
0.3768837639997855,0.7165114269998867,0.05509043600000041,1.1796431640000264,90,16644
0.6160588019999977,0.6427942020000046,0.11468799700014642,1.16574323299983,88,13075
0.3518639650001205,0.5483988379999118,0.05052219599997443,1.1669058640000003,92,13140
0.48995965099993555,0.9359386420001101,0.11858162899989111,1.1707393920000868,95,16640
0.5399626880000596,0.6478904560001411,0.05168538799989619,1.1798632630000156,93,15279
0.5134005660002003,0.8063474180000867,0.05361753400006819,1.2696893190000083,99,16631
0.5118788689999292,0.6508030980000967,0.05018602900008773,1.5618374949999634,137,4957
0.4923530930000197,0.5429582940000728,0.05003324299991618,1.146621782000011,89,18274
0.42779277199997523,0.6649688489999335,0.059655939000094804,1.5797991179999826,134,14881
0.5596491290000358,0.9071907190000275,0.11622728700012885,1.1370923049998964,91,13084
1.0992491169999994,0.6399284799999805,0.0554092600000331,1.1905853060000027,94,13085
0.56906479700001,0.6366184380001414,0.05238860500003284,1.1592276970000057,93,13089
0.358475105000025,0.637242925999999,0.0520775089999006,1.208301444999961,95,18720
0.3482099410000501,0.830387963000021,0.050680257000067286,1.3350253020000764,103,12980
0.33530373500002497,0.6499398400001155,0.051364143000000695,1.1883622670000022,95,13026
0.49958012100000815,0.6607281449998936,0.05866439800001899,1.564064806000033,134,13653
0.4507210379999833,0.5590497410000808,0.0505881839999347,1.137796390999938,89,14348
0.38659629600010703,0.7141860209999322,0.05632495600002585,1.2683312519998253,97,13184
0.7424749869999232,0.6405825249998998,0.054686685999968176,1.2180076990000543,96,19365
0.35735362100012935,0.6344350819999818,0.05268272399985108,1.2740473490000568,99,19390
0.3771177680000619,0.5455712430000403,0.05286117500008913,1.1938043220000054,95,19404
0.3841602619997957,0.7385272619999341,0.05304784300005849,1.26782576100004,98,19448
0.3900350480000725,0.6324280809999436,0.05162188999997852,1.2820750959999714,99,19454
0.36571469799991974,0.6439280820000022,0.050659965000022567,1.2688821839999491,97,19422
0.39617492599995785,0.5487185750000663,0.053105842999912056,1.1670989439999175,93,19374
0.46974369400004434,0.8252824820001479,0.056867040999804885,1.6230009059997883,140,19811
0.37698415700015175,0.669584992999944,0.05627015699997173,1.534747809999999,133,20013
0.3253196759999355,0.5651502440000513,0.049816610000107175,1.3871699149999586,97,19468
0.5063032979999207,0.6551035510001384,0.051181434999989506,1.5876548730000195,137,19819
0.6870309890000499,0.8785747629999605,0.10369542699982048,1.1666224869998132,92,20608
0.45058632299992496,0.6697163979999914,0.057573432000026514,1.6886541300000317,137,19826
0.5092659110000568,0.6820928600000116,0.21223323100002744,1.5690423690000443,138,19820
0.501583336000067,0.5676849820001735,0.05580990099997507,1.1582152440000755,95,19445
0.5668238760001714,0.558306057999971,0.053405323000106364,1.1756701130000238,94,19400
0.36918872199998987,0.6452813920000153,0.049595485000054396,1.2493769160000738,97,15465
0.8560644179999599,0.5734510170000249,0.20997894399988581,1.3979172599999856,90,21245
0.555356379000159,0.8432802659999652,0.12791988100002527,1.2152245660001881,96,21324
0.3800229529999797,0.6583776219999891,0.05960043799996129,1.5888229439999577,138,13658
0.3279725160000453,0.6929240649999429,0.05054707399995095,1.1431129960001272,94,21472
0.4127072409999073,0.5617659029999231,0.049740897999981826,1.151634187000127,94,21258
0.5942254399999456,0.6378315740000744,0.05901332400003412,1.6482409039999766,138,19999
0.31474790900006155,0.5764946550000332,0.05394726000008632,1.2878687009999794,98,21881
0.5195602369999506,0.8268316289997983,0.06042571400007546,1.581445303999999,138,21900
0.5151035280000542,0.6952879399998437,0.12335250199998882,1.3530871670000124,98,22028
0.38221428099996047,0.6268829680000181,0.21136986700003035,1.2251008209998417,96,14098
0.3232177090001187,0.6487816420001309,0.051459638999858726,1.3192085440000483,101,19465
0.3772819079999863,0.6329150550000122,0.05094886500000939,1.262908839000147,99,15448
0.42232079300015357,0.6220256880001216,0.04982285400001274,1.3177688840000883,100,14037
0.47525915400001395,0.6288866149998285,0.19732799600001272,1.2900912620000327,100,14111
0.36953000200014685,0.5462308909998228,0.05654677699999411,1.3330328720001035,106,21156
0.35380224000005,0.6590363410000464,0.05498751799996171,1.2999079689998325,97,16659
